1584175638 0.78785 2.41574 -0.01517 0 0 0 1
1584175639 0.80273 1.66983 -0.34625 0 0 0 1
1584175640 0.43995 4.45664 -0.32869 0 0 0 1
1584175641 -1.14320 2.44181 -0.11567 0 0 0 1
1584175642 -2.52222 5.75003 0.00629 0 0 0 1
1584175643 -9.38863 0.59669 0.71714 0 0 0 1
1584175644 -12.40118 2.32067 0.99995 0 0 0 1
1584175645 -0.08237 -27.40185 -0.17277 0 0 0 1
1584175646 -0.80016 -31.19691 -0.12660 0 0 0 1
1584175647 2.60630 -35.74563 -0.43604 0 0 0 1
1584175648 2.92245 -40.29801 -0.46319 0 0 0 1
1584175649 3.24571 -46.56801 -0.60974 0 0 0 1
1584175650 3.58558 -51.45692 -0.63456 0 0 0 1
1584175651 3.81591 -58.07333 -0.79867 0 0 0 1
1584175652 4.04127 -62.71902 -0.87341 0 0 0 1
1584175653 4.25380 -69.14258 -0.95421 0 0 0 1
1584175654 4.47676 -74.35926 -1.07715 0 0 0 1
1584175655 4.65767 -80.43076 -1.09935 0 0 0 1
1584175656 4.58391 -87.55506 -0.94607 0 0 0 1
1584175657 4.24533 -93.67387 -0.91293 0 0 0 1
1584175658 3.99786 -100.94314 -0.77157 0 0 0 1
1584175659 3.83778 -107.34551 -0.57100 0 0 0 1
1584175660 4.02239 -114.36241 -0.80527 0 0 0 1
1584175661 4.08828 -119.15427 -0.54584 0 0 0 1
1584175662 4.21797 -122.26947 -0.63900 0 0 0 1
1584175663 3.77584 -124.66956 -0.39723 0 0 0 1
1584175664 2.51662 -126.67660 -0.42820 0 0 0 1
1584175665 -0.01839 -127.37702 -0.99640 0 0 0 1
1584175666 -3.85829 -127.38209 -1.12472 0 0 0 1
1584175667 -8.80939 -126.11019 -3.25062 0 0 0 1
1584175668 -15.17051 -125.78842 -4.97858 0 0 0 1
1584175669 -21.87853 -126.13534 -3.84950 0 0 0 1
1584175670 -29.90959 -126.42620 -5.08402 0 0 0 1
1584175671 -38.49064 -127.36888 -4.11560 0 0 0 1
1584175672 -49.11175 -127.89064 -5.07214 0 0 0 1
1584175673 -59.81403 -128.43422 -4.63993 0 0 0 1
1584175674 -72.14867 -128.92154 -5.05176 0 0 0 1
1584175675 -85.95613 -129.51700 -5.86846 0 0 0 1
1584175676 -99.14005 -130.00705 -5.93908 0 0 0 1
1584175677 -114.51418 -130.70414 -6.66063 0 0 0 1
1584175678 -128.49532 -131.01111 -6.74761 0 0 0 1
1584175679 -144.16921 -131.38704 -7.25161 0 0 0 1
1584175680 -157.98471 -131.44062 -7.35913 0 0 0 1
1584175681 -173.53144 -131.66320 -7.63631 0 0 0 1
1584175682 -185.95572 -131.20014 -7.68281 0 0 0 1
1584175683 -197.78428 -129.25697 -7.69039 0 0 0 1
1584175684 -206.61235 -125.99088 -7.17296 0 0 0 1
1584175685 -209.59234 -120.20403 -6.44128 0 0 0 1
1584175686 -216.79643 -114.94282 -5.60975 0 0 0 1
1584175687 -218.15514 -102.36943 -4.57099 0 0 0 1
1584175688 -225.95398 -92.00268 -3.81102 0 0 0 1
1584175689 -213.66479 -68.23677 -2.66800 0 0 0 1
1584175690 -214.52767 -53.57908 -1.87181 0 0 0 1
1584175691 -162.36595 -42.66246 -1.80997 0 0 0 1
1584175692 -151.32000 -32.80025 -1.53818 0 0 0 1
1584175693 -97.35646 -63.44445 -4.65941 0 0 0 1
1584175694 -79.58505 -62.05095 -5.51087 0 0 0 1
1584175695 -63.45269 -78.30193 -8.10302 0 0 0 1
1584175696 -42.36153 -80.22779 -9.94051 0 0 0 1
1584175697 -31.37840 -73.64833 -12.75603 0 0 0 1
1584175698 -7.32640 -74.31015 -15.43984 0 0 0 1
1584175699 1.88968 -56.07991 -19.70326 0 0 0 1
1584175638 0.79163 2.35103 -0.00023 0 0 0 1
1584175639 0.77842 1.88670 -0.35867 0 0 0 1
1584175640 0.39324 4.81997 -0.36929 0 0 0 1
1584175641 -1.34073 2.82960 -0.34877 0 0 0 1
1584175642 -2.82263 6.33548 -0.33413 0 0 0 1
1584175643 -10.34883 0.55446 -0.42165 0 0 0 1
1584175644 -13.58246 2.22838 -0.47699 0 0 0 1
1584175645 0.17869 -27.79372 -0.47596 0 0 0 1
1584175646 -0.47944 -31.75524 -0.53891 0 0 0 1
1584175647 2.64093 -36.57437 -0.48576 0 0 0 1
1584175648 2.96603 -41.31436 -0.50321 0 0 0 1
1584175649 3.26984 -47.58402 -0.61896 0 0 0 1
1584175650 3.56831 -53.36548 -0.72037 0 0 0 1
1584175651 3.87337 -58.67436 -0.76886 0 0 0 1
1584175652 4.05901 -64.36616 -0.83976 0 0 0 1
1584175653 4.31651 -69.91844 -0.97547 0 0 0 1
1584175654 4.53480 -76.10517 -0.97508 0 0 0 1
1584175655 4.73850 -81.98714 -1.09421 0 0 0 1
1584175656 4.64938 -88.89487 -0.96720 0 0 0 1
1584175657 4.30607 -95.21757 -1.02669 0 0 0 1
1584175658 4.00741 -101.94424 -0.95871 0 0 0 1
1584175659 3.83883 -108.21101 -0.88825 0 0 0 1
1584175660 4.00189 -114.47482 -0.96414 0 0 0 1
1584175661 4.05018 -118.80038 -0.82580 0 0 0 1
1584175662 4.06301 -121.66409 -0.87552 0 0 0 1
1584175663 3.55717 -123.63605 -0.91745 0 0 0 1
1584175664 2.51576 -125.36473 -0.83588 0 0 0 1
1584175665 0.51137 -125.87675 -1.32959 0 0 0 1
1584175666 -2.19767 -125.91452 -1.62436 0 0 0 1
1584175667 -5.70308 -125.77747 -2.66327 0 0 0 1
1584175668 -9.24938 -125.90501 -3.50307 0 0 0 1
1584175669 -14.59573 -126.15952 -2.91596 0 0 0 1
1584175670 -19.93624 -126.36543 -3.60397 0 0 0 1
1584175671 -26.73506 -126.67390 -3.22639 0 0 0 1
1584175672 -33.01680 -126.94258 -3.27930 0 0 0 1
1584175673 -38.64392 -127.11856 -3.64697 0 0 0 1
1584175674 -45.76774 -127.40044 -3.49264 0 0 0 1
1584175675 -51.61560 -127.62710 -3.74756 0 0 0 1
1584175676 -59.10586 -128.05647 -3.83129 0 0 0 1
1584175677 -64.87180 -128.25584 -4.05288 0 0 0 1
1584175678 -72.85240 -128.54486 -4.17803 0 0 0 1
1584175679 -79.43718 -128.71087 -4.37449 0 0 0 1
1584175680 -86.95558 -129.03199 -4.57205 0 0 0 1
1584175681 -91.36455 -129.21582 -4.61865 0 0 0 1
1584175682 -97.84062 -129.24891 -4.76164 0 0 0 1
1584175683 -102.40509 -128.37809 -4.77826 0 0 0 1
1584175684 -107.37233 -126.47485 -5.03216 0 0 0 1
1584175685 -111.24503 -124.32371 -5.26960 0 0 0 1
1584175686 -111.09466 -121.82316 -5.07135 0 0 0 1
1584175687 -113.88183 -118.84728 -5.31889 0 0 0 1
1584175688 -113.85933 -114.36272 -5.13917 0 0 0 1
1584175689 -119.64877 -110.30888 -5.77368 0 0 0 1
1584175690 -121.58670 -105.49749 -5.71282 0 0 0 1
1584175691 -127.43111 -101.04496 -5.90086 0 0 0 1
1584175692 -129.46295 -95.89561 -5.89510 0 0 0 1
1584175693 -128.73758 -89.57691 -5.58422 0 0 0 1
1584175694 -130.03767 -83.83624 -5.50280 0 0 0 1
1584175695 -128.37734 -77.41144 -5.52716 0 0 0 1
1584175696 -129.30890 -71.07100 -5.47358 0 0 0 1
1584175697 -128.83825 -64.61516 -5.47188 0 0 0 1
1584175698 -127.84775 -58.82623 -5.70495 0 0 0 1
1584175699 -128.35973 -52.97661 -5.69476 0 0 0 1
1584175700 -128.05744 -47.91650 -5.70904 0 0 0 1
1584175701 -128.13719 -42.61646 -5.68799 0 0 0 1
1584175702 -127.68768 -37.93842 -5.50352 0 0 0 1
1584175703 -127.42112 -32.24569 -5.47117 0 0 0 1
1584175704 -127.24704 -26.95628 -5.59775 0 0 0 1
1584175705 -127.16285 -20.82392 -5.58825 0 0 0 1
1584175706 -127.38048 -15.33807 -5.56008 0 0 0 1
1584175707 -127.55987 -8.87171 -5.60948 0 0 0 1
1584175708 -127.96711 -3.00022 -5.71070 0 0 0 1
1584175709 -128.22820 3.85723 -5.74883 0 0 0 1
1584175710 -128.53561 10.24277 -5.79568 0 0 0 1
1584175711 -128.80392 17.11778 -5.85049 0 0 0 1
1584175712 -129.04566 23.52688 -5.86764 0 0 0 1
1584175713 -129.24312 30.02968 -5.88462 0 0 0 1
1584175714 -129.36490 35.62628 -5.84341 0 0 0 1
1584175715 -129.20941 40.95937 -5.85547 0 0 0 1
1584175716 -127.79437 46.32418 -5.77126 0 0 0 1
1584175717 -125.00963 48.12382 -5.62807 0 0 0 1
1584175718 -122.07596 48.91050 -5.27514 0 0 0 1
1584175719 -118.56508 47.92808 -5.26796 0 0 0 1
1584175720 -114.59824 47.78067 -4.93683 0 0 0 1
1584175721 -109.98991 47.21737 -4.90214 0 0 0 1
1584175722 -105.31517 46.85676 -4.63628 0 0 0 1
1584175723 -100.54877 46.50273 -4.53158 0 0 0 1
1584175724 -95.82075 46.07251 -4.29256 0 0 0 1
1584175725 -91.79403 46.10559 -4.06933 0 0 0 1
1584175726 -87.43087 46.04656 -3.79403 0 0 0 1
1584175727 -83.00665 46.36841 -3.67424 0 0 0 1
1584175728 -78.15548 46.71983 -3.45880 0 0 0 1
1584175729 -73.03687 47.36611 -3.41353 0 0 0 1
1584175730 -67.37106 47.83642 -3.21017 0 0 0 1
1584175731 -61.35866 48.31824 -3.06799 0 0 0 1
1584175732 -55.52033 48.74614 -2.73773 0 0 0 1
1584175638 1.19350 -1.93619 -0.01515 0 0 0 1
1584175639 1.36402 -3.41094 -0.05811 0 0 0 1
1584175640 1.93319 -2.62963 -0.56136 0 0 0 1
1584175641 2.84241 -5.75777 -0.70871 0 0 0 1
1584175642 6.32288 -2.87892 -1.61578 0 0 0 1
1584175643 8.54467 -5.55388 -2.10957 0 0 0 1
1584175644 14.95308 11.33773 -4.19328 0 0 0 1
1584175645 18.25248 12.27542 -5.11511 0 0 0 1
1584175646 -0.50080 30.20904 -0.62468 0 0 0 1
1584175647 -0.61934 34.30654 -0.72615 0 0 0 1
1584175648 -1.00082 40.65620 -0.58962 0 0 0 1
1584175649 -1.31892 45.31244 -0.56324 0 0 0 1
1584175650 -1.52692 51.78214 -0.63637 0 0 0 1
1584175651 -1.82243 56.88408 -0.64127 0 0 0 1
1584175652 -2.03707 62.49379 -0.72312 0 0 0 1
1584175653 -2.27621 69.35526 -0.84144 0 0 0 1
1584175654 -2.52133 74.89974 -0.89045 0 0 0 1
1584175655 -2.73886 81.88995 -0.87457 0 0 0 1
1584175656 -2.71569 88.24807 -1.06526 0 0 0 1
1584175657 -2.34541 95.36659 -1.07964 0 0 0 1
1584175658 -2.00900 101.56672 -1.28121 0 0 0 1
1584175659 -1.99245 108.32232 -1.25323 0 0 0 1
1584175660 -2.06625 113.96599 -1.30523 0 0 0 1
1584175661 -2.08092 118.42189 -1.18648 0 0 0 1
1584175662 -2.03720 120.78425 -1.12536 0 0 0 1
1584175663 -1.56857 122.90981 -1.20261 0 0 0 1
1584175664 -0.55273 124.31373 -1.35811 0 0 0 1
1584175665 1.12501 125.06095 -1.76480 0 0 0 1
1584175666 3.85715 125.24420 -2.19532 0 0 0 1
1584175667 6.69375 125.41175 -2.88647 0 0 0 1
1584175668 11.00953 125.81698 -2.63094 0 0 0 1
1584175669 15.47564 126.07639 -3.29411 0 0 0 1
1584175670 21.98865 126.43793 -2.91476 0 0 0 1
1584175671 27.84968 126.71455 -3.43136 0 0 0 1
1584175672 34.99425 127.01820 -3.11922 0 0 0 1
1584175673 40.91043 127.27197 -3.46234 0 0 0 1
1584175674 48.00251 127.59380 -3.55813 0 0 0 1
1584175675 56.30663 127.98942 -3.57428 0 0 0 1
1584175676 63.18990 128.36359 -3.88989 0 0 0 1
1584175677 71.90375 128.70666 -4.08204 0 0 0 1
1584175678 78.47347 128.90814 -4.23498 0 0 0 1
1584175679 86.80070 129.16928 -4.47285 0 0 0 1
1584175680 92.05720 129.37361 -4.57254 0 0 0 1
1584175681 98.98186 129.67481 -4.83218 0 0 0 1
1584175682 103.85952 129.66961 -4.87110 0 0 0 1
1584175683 109.88160 128.74486 -5.22351 0 0 0 1
1584175684 112.34813 126.83273 -5.11914 0 0 0 1
1584175685 116.11223 124.52985 -5.38870 0 0 0 1
1584175686 115.94829 121.99134 -5.20105 0 0 0 1
1584175687 118.50956 118.82710 -5.47897 0 0 0 1
1584175688 118.43527 114.32460 -5.33416 0 0 0 1
1584175689 123.79521 110.24942 -6.00673 0 0 0 1
1584175690 127.79004 105.85170 -6.17687 0 0 0 1
1584175691 129.88878 101.31436 -6.22852 0 0 0 1
1584175692 130.26992 95.69858 -5.73220 0 0 0 1
1584175693 131.45117 90.46172 -5.66448 0 0 0 1
1584175694 130.06851 84.29795 -5.52895 0 0 0 1
1584175695 130.90090 78.62038 -5.47214 0 0 0 1
1584175696 129.66728 72.17802 -5.52534 0 0 0 1
1584175697 130.29653 66.15692 -5.47725 0 0 0 1
1584175698 129.60574 60.12880 -5.70605 0 0 0 1
1584175699 130.03865 54.71655 -5.69964 0 0 0 1
1584175700 129.89541 49.41423 -5.71179 0 0 0 1
1584175701 129.94565 44.54349 -5.69730 0 0 0 1
1584175702 129.62021 39.49143 -5.53006 0 0 0 1
1584175703 129.38315 34.14829 -5.51637 0 0 0 1
1584175704 129.29391 28.58810 -5.62485 0 0 0 1
1584175705 129.25117 22.88948 -5.62956 0 0 0 1
1584175706 129.40837 17.09874 -5.65441 0 0 0 1
1584175707 129.69260 11.07744 -5.63480 0 0 0 1
1584175708 129.98016 4.84590 -5.70304 0 0 0 1
1584175709 130.24334 -1.75797 -5.73760 0 0 0 1
1584175710 130.50658 -8.27051 -5.80367 0 0 0 1
1584175711 130.73808 -15.03626 -5.84386 0 0 0 1
1584175712 130.96217 -21.22404 -5.86385 0 0 0 1
1584175713 131.12139 -27.75557 -5.85443 0 0 0 1
1584175714 131.25569 -33.23582 -5.84429 0 0 0 1
1584175715 131.15089 -39.23912 -5.86751 0 0 0 1
1584175716 129.76671 -44.48239 -5.79905 0 0 0 1
1584175717 127.08366 -46.97317 -5.65906 0 0 0 1
1584175718 124.17141 -47.58474 -5.45967 0 0 0 1
1584175719 120.93097 -47.53239 -5.08134 0 0 0 1
1584175720 116.95837 -47.33228 -5.03527 0 0 0 1
1584175721 112.66209 -47.19404 -4.74791 0 0 0 1
1584175722 108.04433 -47.00834 -4.74855 0 0 0 1
1584175723 103.58252 -46.71141 -4.50457 0 0 0 1
1584175724 98.96746 -46.45252 -4.38923 0 0 0 1
1584175725 94.79208 -46.37644 -4.14475 0 0 0 1
1584175726 90.33247 -46.38844 -3.95270 0 0 0 1
1584175727 86.04176 -46.55154 -3.74439 0 0 0 1
1584175728 81.20225 -46.99211 -3.62953 0 0 0 1
1584175729 76.27396 -47.43908 -3.46495 0 0 0 1
1584175730 70.47764 -47.82644 -3.33912 0 0 0 1
1584175731 64.77532 -48.24839 -3.13525 0 0 0 1
1584175555 1.12660 -0.52287 0.03309 0 0 0 1
1584175556 1.35656 -1.10571 0.08316 0 0 0 1
1584175557 1.31580 -1.01087 0.06651 0 0 0 1
1584175558 1.07864 -0.47528 -0.39115 0 0 0 1
1584175559 1.14448 -0.71231 -0.38616 0 0 0 1
1584175560 1.31300 -1.31569 -0.49925 0 0 0 1
1584175561 2.09006 -2.92436 -0.55440 0 0 0 1
1584175562 2.69871 -4.96611 -0.66910 0 0 0 1
1584175563 3.17156 -7.91573 -0.62882 0 0 0 1
1584175563 3.07159 -9.18669 -0.38633 0 0 0 1
1584175564 3.31194 -13.21878 -0.37961 0 0 0 1
1584175565 3.75545 -17.80852 -0.25513 0 0 0 1
1584175566 3.88867 -22.40356 -0.30487 0 0 0 1
1584175567 4.29393 -27.08305 -0.23840 0 0 0 1
1584175568 4.43243 -31.23089 -0.19050 0 0 0 1
1584175569 4.69213 -35.64088 -0.08264 0 0 0 1
1584175570 4.99324 -40.15116 -0.04438 0 0 0 1
1584175571 5.29305 -44.35765 0.04086 0 0 0 1
1584175572 5.43289 -49.13381 0.02367 0 0 0 1
1584175573 5.63761 -54.19120 0.04700 0 0 0 1
1584175574 5.78452 -59.14710 -0.08435 0 0 0 1
1584175575 5.96394 -63.96540 -0.10411 0 0 0 1
1584175576 6.07884 -67.97897 -0.06668 0 0 0 1
1584175577 6.14462 -72.53331 -0.06301 0 0 0 1
1584175578 6.11394 -77.36525 0.01723 0 0 0 1
1584175579 6.10068 -82.79466 -0.00948 0 0 0 1
1584175580 6.30950 -87.92307 0.09308 0 0 0 1
1584175581 6.38967 -93.59138 0.12518 0 0 0 1
1584175582 6.33248 -98.93404 0.20653 0 0 0 1
1584175583 6.30657 -104.75175 0.19256 0 0 0 1
1584175584 6.37283 -110.77663 0.11644 0 0 0 1
1584175585 6.51186 -116.45659 0.10121 0 0 0 1
1584175586 6.69262 -122.67607 0.08348 0 0 0 1
1584175587 6.77957 -128.07534 0.10948 0 0 0 1
1584175588 6.95184 -133.81817 0.10145 0 0 0 1
1584175589 7.12194 -139.19274 0.15140 0 0 0 1
1584175590 7.28390 -144.50070 0.17423 0 0 0 1
1584175591 7.30376 -149.18708 0.16495 0 0 0 1
1584175592 7.26243 -153.71856 0.22916 0 0 0 1
1584175593 6.81482 -157.55985 0.16654 0 0 0 1
1584175594 5.58008 -160.82085 0.26800 0 0 0 1
1584175595 3.51005 -162.62983 0.39635 0 0 0 1
1584175596 0.33370 -163.45921 0.44619 0 0 0 1
1584175597 -4.41484 -164.25545 0.77289 0 0 0 1
1584175598 -9.35533 -163.84207 0.88774 0 0 0 1
1584175599 -15.44926 -164.02183 1.15503 0 0 0 1
1584175600 -20.76000 -163.82747 1.49315 0 0 0 1
1584175601 -27.37744 -164.10483 1.81584 0 0 0 1
1584175602 -33.10064 -164.17155 2.21994 0 0 0 1
